product_id,run_id,normalized_text,product_kind,medical_device_profile,semantic_confidence,semantic_explanation,semantic_validation_passed,semantic_reject_reason,decision_status,next_action,selected_category_id,stage,log_status,attr_administration_route_raw,attr_dosage_form_raw,attr_age_segment_raw,attr_mnn,label_mnn,attr_brand,label_brand,attr_rx_otc,label_rx_otc,attr_nosology,label_nosology,attr_administration_route,label_administration_route,attr_dosage_form,label_dosage_form,attr_dosage,label_dosage,attr_age_segment,label_age_segment,attr_package_hint,label_package_hint,attr_combination_hint,label_combination_hint
4741,342,ТИОЦЕТАМ Р-Р ДЛЯ В/В И В/М ВВЕД. 25МГ/МЛ+100МГ/МЛ АМП. 5МЛ №10 | ОЗОН ООО | ОЗОН ООО,drug,,0.75,"В тексте указано торговое наименование, концентрация, форма выпуска и путь введения, но действующие вещества явно не названы, поэтому МНН и нозология не заполнены. Препарат является комбинированным и рецептурным.",True,,pending_fallback,direction_select,,semantic_primary,success,внутривенно и внутримышечно,раствор для внутривенного и внутримышечного введения,взрослые,,,Тиоцетам,,rx,,,,внутримышечно,,раствор,,25 мг/мл + 100 мг/мл,,взрослые,,"ампулы 5 мл, 10 шт.",,комбинированный препарат (два действующих вещества),
4782,342,ТИМОГЕН Р-Р ДЛЯ В/М ВВЕД. 100МКГ/МЛ АМП. 1МЛ №5 | ЦИТОМЕД МБНПК | ЦИТОМЕД МБНПК,drug,,0.8,"Препарат Тимоген выпускается в виде раствора для внутримышечного введения в ампулах по 1 мл с концентрацией 100 мкг/мл. МНН в тексте явно не указан, поэтому оставлен пустым. Возрастных указаний нет, для типичного лекарственного средства выбран взрослый сегмент.",True,,pending_fallback,direction_select,,semantic_primary,success,внутримышечно,раствор для внутримышечного введения,взрослые,,,Тимоген,,rx,,иммуностимулятор,,внутримышечно,,раствор,,100 мкг/мл,,взрослые,,"ампулы 1 мл, №5",,,
4808,342,"ТИЗОПТАН КАПЛИ ГЛАЗН. 0,3МГ/МЛ+5МГ/МЛ ФЛ. 3МЛ №1 | СЕНТИСС ФАРМА ПВТ. ЛТД. | СЕНТИСС ФАРМА ПВТ. ЛТД.",drug,,0.78,"Комбинированные глазные капли «Тизоптан»; в тексте указаны только торговое название, концентрации и объём, без МНН. Препарат относится к противоглаукомным средствам и отпускается по рецепту.",True,,pending_fallback,direction_select,,semantic_primary,success,офтальмологически,капли глазные,взрослые,,,Тизоптан,,rx,,противоглаукомные препараты,,офтальмологический,,капли,,"0,3 мг/мл + 5 мг/мл",,взрослые,,флакон 3 мл №1,,комбинированный,
4977,342,ТЕРБИНАФИН КРЕМ Д/НАРУЖ. ПРИМ. 1% ТУБА 30Г ОКСФОРД ЛАБОРАТОРИЗ | ОКСФОРД ЛАБОРАТОРИЗ ПВТ. ЛТД | ОКСФОРД ЛАБОРАТОРИЗ ПВТ. ЛТД,drug,,0.9,"Препарат содержит тербинафин в форме 1% крема для наружного применения, применяется при грибковых инфекциях кожи. Отпускается без рецепта.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,крем,взрослые,Тербинафин,,,,otc,,Грибковые инфекции кожи,,наружно,,крем,,1%,,взрослые,,туба 30 г,,,
4998,342,"ТЕРАФЛЮ ОТ ГРИППА И ПРОСТУДЫ ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ ЛИМОН ПАК. 22,1Г №10 | ГКС КОНСЬЮМЕР ХЕЛС ИНК./ФАМАР ОРЛЕАН | ГКС КОНСЬЮМЕР ХЕЛС ИНК./ФАМАР ОРЛЕАН",drug,,0.72,"Наименование и форма выпуска указывают на противопростудное средство для приема внутрь. Действующие вещества в тексте не приведены, поэтому МНН и дозировка активного компонента не заполнены. Препарат отпускается без рецепта.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,порошок для приготовления раствора для приема внутрь,взрослые,,,Терафлю,,безрецептурный,,симптоматическое лечение гриппа и простуды (ОРВИ),,перорально,,порошок,,,,взрослые,,"10 пакетиков по 22,1 г",,,
5083,342,ТЕМПОНОРМ ФЛЮ ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ 325МГ+10МГ+20МГ+50МГ ПАК. №5 | ФАРМВИЛАР НПО ООО | ФАРМВИЛАР НПО ООО,drug,,0.78,"Комбинированный порошок для приема внутрь применяется при симптомах простуды/ОРВИ; в тексте указаны только дозировки без названий действующих веществ, поэтому МНН не заполнен. Явных возрастных маркеров нет, но для типичного средства от простуды выбрано взрослое применение. Препарат относится к безрецептурным симптоматическим средствам.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,порошок для приготовления раствора для приема внутрь,взрослые,,,Темпонорм Флю,,безрецептурный,,симптоматическое лечение ОРВИ и простуды,,перорально,,порошок,,325 мг + 10 мг + 20 мг + 50 мг,,взрослые,,5 пакетиков,,комбинированный препарат,
5181,342,"ТЕВАГРАСТИМ Р-Р ДЛЯ В/В П/К ВВЕД. 60 МЛН.МЕ/МЛ ШПРИЦ 0,8МЛ №1+УСТР. БЕЗОП. ИГЛ | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД. | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД.",drug,,0.7,"Препарат Теваграстим — раствор для внутривенного и подкожного введения в шприце 0,8 мл с концентрацией 60 млн МЕ/мл и устройством безопасности иглы. МНН в тексте не указан, поэтому поле mnn оставлено пустым. Отпускается по рецепту.",True,,pending_fallback,direction_select,,semantic_primary,success,"внутривенно, подкожно",раствор для инъекций,универсальный,,,Теваграстим,,рецептурный,,Стимулятор лейкопоэза,,внутривенно,,раствор,,60 млн МЕ/мл,,универсальный,,"шприц 0,8 мл №1 + устройство безопасности иглы",,лекарственный препарат в комплекте со шприцем и устройством безопасности иглы,
5212,342,ТАУРИН 1000 ТАБЛ. П/О ПО 1545МГ №30 | КВАДРАТ-С ООО | КВАДРАТ-С ООО,vitamin_or_baa,,0.9,"Монокомпонентная БАД с таурином, таблетки покрытые оболочкой, для приёма внутрь. Возраст не указан, поэтому универсальный.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,"таблетки, покрытые оболочкой",универсальный,Таурин,,,,,,отдельные нутриенты,,перорально,,таблетки,,1000 мг,,универсальный,,30 таблеток,,монокомпонентный,
5429,342,СУПРИМА-БРОНХО СИРОП ФЛ. 100МЛ | ШРЕЯ ЛАЙФ САЕНСИЗ ПВТ.ЛТД | ШРЕЯ ЛАЙФ САЕНСИЗ ПВТ.ЛТД,drug,,0.72,"Препарат представлен как сироп от кашля, применяется внутрь. Явных действующих веществ в тексте нет, поэтому МНН не указано. Возраст явно не обозначен; по умолчанию для типичного лекарственного средства выбран сегмент взрослые.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,сироп,взрослые,,,Суприма-Бронхо,,otc,,Отхаркивающее средство,,перорально,,сироп,,,,взрослые,,флакон 100 мл,,true,
5457,343,СУПРАДИН КИДС ИММУНО ПАСТИЛКИ ЖЕВАТ. 5Г №30 | Ф.ХУНЦИКЕР &КО./АМАФАРМ ГМБХ | Ф.ХУНЦИКЕР &КО./АМАФАРМ ГМБХ,vitamin_or_baa,,0.85,"Витаминно-минеральный комплекс для детей в форме жевательных пастилок. Содержит комплекс нутриентов, поэтому mnn='Комплекс'. Указаны масса пастилки 5 г и количество 30.",True,,pending_fallback,direction_select,,semantic_primary,success,перорально,пастилки жевательные,дети,Комплекс,,Супрадин Кидс Иммуно,,,,комплексные профили,,перорально,,таблетки жевательные,,5 г,,дети,,30,,многокомпонентный,
5597,343,"СТЭЛМАС КИСЛОРОД ВОДА ПИТЬЕВАЯ НЕГАЗ. 0,6Л ПЭТ | ВОДЫ ЗДОРОВЬЯ ООО | ВОДЫ ЗДОРОВЬЯ ООО",other,,0.82,"Продукт представляет собой питьевую негазированную воду с кислородом, без лекарственных свойств. Возрастных ограничений не указано, поэтому возрастной сегмент универсальный. В тексте явно указан объём 0,6 л в ПЭТ-упаковке.",True,,pending_fallback,direction_select,,semantic_primary,success,,,универсальный,,,СТЭЛМАС,,,,,,не применимо,,не применимо,,,,универсальный,,"0,6 л ПЭТ",,,
5672,343,СТРЕГА ТАБС ТАБЛ. П/ПЛЕН/ОБ. 5МГ №7 | Синтон Испания С.Л. | Синтон Испания С.Л.,drug,,0.75,"В тексте указаны торговая марка «Стрега табс», лекарственная форма «таблетки, покрытые пленочной оболочкой», дозировка 5 мг и упаковка №7. Действующее вещество явно не приведено, поэтому МНН не заполнен. Препарат относится к урологическим лекарственным средствам, принимается внутрь и предназначен для взрослых.",True,,pending_fallback,direction_select,,semantic_primary,success,перорально,"таблетки, покрытые пленочной оболочкой",взрослые,,,Стрега табс,,rx,,Урология,,перорально,,таблетки,,5 мг,,взрослые,,№7,,,
5696,343,СТО РЕЦЕПТОВ КРАСОТЫ ГЕЛЬ ВЕНОТОН ДЛЯ НОГ 70МЛ | Калина ООО | Калина ООО,cosmetic_hygiene,,0.78,"Косметический гель для ног объёмом 70 мл, в тексте нет указания на действующее лекарственное вещество. Форма — гель, способ применения — наружно, возрастная адресация не указана.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,гель,не применимо,,,Сто рецептов красоты,,,,,,наружно,,гель,,,,не применимо,,70 мл,,,
5841,343,СПОРТЭКСПЕРТ ЭНЕРГИЯ СО ВКУСОМ АПЕЛЬСИНА БЕЗ САХАРА ФЛ. 50МЛ №8 | ЭВАЛАР ЗАО | ЭВАЛАР ЗАО,vitamin_or_baa,,0.65,"Спортивное питание «Спортэксперт Энергия» в жидкой форме (флаконы 50 мл №8). Состав не указан, поэтому МНН и дозировка не определяются. По назначению относится к парафармацевтикам для взрослых.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,раствор для приема внутрь,взрослые,,,Спортэксперт,,,,парафармацевтики,,перорально,,раствор,,,,взрослые,,флаконы по 50 мл №8,,,
5916,343,"СПЛАТ JUICY LAB ПАСТА ЗУБНАЯ ДЕТСКАЯ СО ФТОРОМ, СО ВКУСОМ ВИНОГРАД ТУБА 72Г | ОРГАНИК ФАРМАСЬЮТИКАЛЗ ООО | ОРГАНИК ФАРМАСЬЮТИКАЛЗ ООО",cosmetic_hygiene,,0.9,"Детская зубная паста со фтором, предназначена для местного применения. Указан возрастной сегмент «детская», форма выпуска «паста зубная» и упаковка «туба 72 г».",True,,pending_fallback,direction_select,,semantic_primary,success,местно,паста зубная,дети,,,СПЛАТ JUICY LAB,,,,,,,,,,,,дети,,туба 72 г,,,
5966,343,СПАСАТЕЛЬНЫЙ КРУГ №144 БАЛЬЗАМ ДЛЯ ПЯТОК 100МЛ | ДР РЕТТЕР ЕС | ДР РЕТТЕР ЕС,cosmetic_hygiene,,0.75,"Товар относится к косметическим средствам для ухода за кожей пяток. В тексте указана лекарственная форма «бальзам» и объем 100 мл, бренд определен как «ДР РЕТТЕР ЕС». Возрастная привязка отсутствует, поэтому указан универсальный сегмент.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,бальзам,универсальный,,,ДР РЕТТЕР ЕС,,,,,,наружно,,,,,,универсальный,,100 мл,,,
5980,343,СПАСАТЕЛЬНЫЙ КРУГ №062 КРЕМ-БАЛЬЗАМ ДЛЯ КОЛЕНЕЙ С ИМБИРЕМ КОРИЦЕЙ И ХОНДРОИТИНОМ 50МЛ | ДР РЕТТЕР ЕС | ДР РЕТТЕР ЕС,cosmetic_hygiene,,0.75,"Косметическое средство в форме крем-бальзама для наружного применения, объём 50 мл. Возрастная группа явно не указана, поэтому принята как универсальная.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,крем-бальзам,универсальный,,,Спасательный круг,,,,,,наружно,,крем,,,,универсальный,,50 мл,,,
6000,343,"СПАЗМОФАРМ Р-Р ДЛЯ В/М ВВЕД. 500МГ/МЛ+2МГ/МЛ+0,02МГ/МЛ АМП. 5МЛ №10 | ВетПром АД | ВетПром АД",drug,,0.7,"Препарат — раствор для внутримышечного введения, содержащий три компонента в мг/мл, но их названия в тексте не указаны. Название и форма указывают на спазмолитическое средство, а производитель ВетПром позволяет предположить ветеринарное применение.",True,,pending_fallback,direction_select,,semantic_primary,success,внутримышечно,раствор для внутримышечного введения,не применимо,,,Спазмофарм,,rx,,Спазмолитическое средство,,внутримышечно,,раствор,,"500 мг/мл + 2 мг/мл + 0,02 мг/мл",,не применимо,,ампулы по 5 мл №10,,комбинированный,
6078,343,СОСКА-ПУСТЫШКА БАНТИК ЛАТЕКСНАЯ ТРАДИЦИОННАЯ АРТ.2101 | АМТ ТРЕЙД ООО | АМТ ТРЕЙД ООО,medical_device,hygiene_like,0.7,"Товар представляет собой латексную соску-пустышку для детей. Клинические атрибуты неприменимы согласно профилю медицинского изделия, поэтому возрастной сегмент определён как детский.",True,,pending_fallback,direction_select,,semantic_primary,success,,,дети,,,,,,,,,не применимо,,не применимо,,,,дети,,,,,
6129,344,СОЛОСОРБ ГЕЛЬ Д/СУСП. Д/ПРИЕМА ВНУТРЬ ТУБА 225Г | ГРОТЕКС ООО | ГРОТЕКС ООО,vitamin_or_baa,,0.75,"Товар определен как сорбент в форме геля для приготовления суспензии для приема внутрь, бренд Солосорб. Возрастных указаний нет, активное вещество в тексте не приведено.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,гель для приготовления суспензии для приема внутрь,универсальный,,,Солосорб,,,,парафармацевтики,,перорально,,суспензия,,,,универсальный,,туба 225 г,,,
6162,344,СОЛНЦЕ И ЛУНА ECO СРЕДСТВО ДЛЯ КУПАНИЯ ДЛЯ ДЕТЕЙ ОТ МАКУШКИ ДО ПЯТОК КАЛЕНДУЛА И РОМАШКА 200МЛ 0МЕС+ | КОТТОН КЛАБ ООО | КОТТОН КЛАБ ООО,cosmetic_hygiene,,0.9,"Косметическое гигиеническое средство для купания детей с экстрактами календулы и ромашки. Предназначено для детей с 0 месяцев, объём 200 мл. Применяется наружно при купании.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,средство для купания,дети,,,Солнце и Луна ECO,,,,,,наружно,,,,,,дети,,200 мл,,,
6168,344,СОЛНЦЕ И ЛУНА ECO ДИСКИ ВАТНЫЕ ХЛОПКОВЫЕ ОВАЛЬНЫЕ №40 | КОТТОН КЛАБ-ГИГИЕНА ООО | КОТТОН КЛАБ-ГИГИЕНА ООО,cosmetic_hygiene,,0.92,"Ватные косметические диски «Солнце и Луна Eco» в упаковке №40. Это гигиеническое/косметическое средство для наружного применения без действующего вещества, поэтому МНН, нозология, дозировка и рецептурный статус не заполняются.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,диски,не применимо,,,Солнце и Луна Eco,,,,,,наружно,,,,,,не применимо,,40 штук в упаковке,,,
6312,344,СМОЛКА ЖЕВАТЕЛЬНАЯ TAIGA GUM ДЛЯ ЧИСТКИ ЗУБОВ И УКРЕПЛЕНИЯ ДЕСЕН ANTI-NICOTINE №8 | АЛТАЙСКИЙ НЕКТАР АФЦ ООО | АЛТАЙСКИЙ НЕКТАР АФЦ ООО,cosmetic_hygiene,,0.6,"Товар представляет собой жевательную смолку для ухода за полостью рта, предназначенную для чистки зубов и укрепления десен. Наличие пометки ANTI-NICOTINE указывает на целевую аудиторию взрослых курильщиков. Упаковка содержит 8 пластинок.",True,,pending_fallback,direction_select,,semantic_primary,success,орально,жевательная смолка,взрослые,,,TAIGA GUM,,,,,,перорально,,таблетки жевательные,,,,взрослые,,№8,,,
6371,344,СКИПОФИТ ЭМУЛЬСИЯ БЕЛАЯ СКИПИДАРНАЯ ДЛЯ ВАНН ЭКСТРАКТЫ ЦЕЛЕБНЫХ ТРАВ ФЛ. 250МЛ | НАТУРОТЕРАПИЯ ЗАО | НАТУРОТЕРАПИЯ ЗАО,cosmetic_hygiene,,0.85,"Косметическое/гигиеническое средство для ванн: в тексте указаны форма «эмульсия», способ применения наружно и объём 250 мл. Бренд определён как «Скипофит», остальные фармацевтические атрибуты неприменимы.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,эмульсия,универсальный,,,Скипофит,,,,,,наружно,,не применимо,,,,универсальный,,флакон 250 мл,,,
6382,344,СКИПАР ЭМУЛЬСИЯ БЕЛАЯ ДЛЯ ВАНН НАБОР 200МЛ НТВ-02 | БИОФАРМРУС ООО | БИОФАРМРУС ООО,cosmetic_hygiene,,0.7,"Продукт — косметическая эмульсия для ванн, бренд «Скипар». Возрастных указаний нет, поэтому возрастной сегмент универсальный. Форма выпуска и способ применения указаны в названии.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,эмульсия,универсальный,,,Скипар,,,,,,наружно,,не применимо,,,,универсальный,,набор 200 мл,,,
6569,344,СИНУСЭФРИН СПРЕЙ НАЗ. ФЛ. 15МЛ | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО,drug,,0.62,"В тексте указаны торговое название, лекарственная форма и путь введения, но не указано действующее вещество, поэтому МНН не заполнен. Препарат относится к типичным безрецептурным назальным средствам от насморка.",True,,pending_fallback,direction_select,,semantic_primary,success,назально,спрей назальный,взрослые,,,Синусэфрин,,otc,,деконгестант (сосудосуживающее средство) для полости носа,,назальный,,спрей,,,,взрослые,,флакон 15 мл,,,
6583,344,СИНТОМИЦИН ЛИНИМЕНТ 10% ТУБА 25Г НИЖФАРМ | НИЖФАРМ ОА | НИЖФАРМ ОА,drug,,0.8,"Торговое наименование «Синтомицин», лекарственная форма — линимент 10% в тубе 25 г. Средство применяется наружно, отпускается без рецепта. В названии нет однозначного МНН, поэтому mnn не указан.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,линимент,взрослые,,,Синтомицин,,otc,,антибактериальное средство для местного применения,,наружно,,,,10%,,взрослые,,туба 25 г,,монопрепарат,
6613,344,"СИНАФЛАН МАЗЬ Д/НАРУЖ. ПРИМ. 0,025% ТУБА 10Г МУРОМСКИЙ ПСЗ | МУРОМСКИЙ ПЗ | МУРОМСКИЙ ПЗ",drug,,0.85,"Препарат Синафлан представлен как мазь для наружного применения с концентрацией 0,025%. Указана форма выпуска в тубе 10 г. Является монопрепаратом без явных детских сигналов, поэтому возрастной сегмент — взрослые.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,мазь,взрослые,,,Синафлан,,rx,,кожные заболевания,,наружно,,мазь,,"0,025%",,взрослые,,туба 10 г,,,
6633,344,СИМИЛАК КЛАССИК 1 СМЕСЬ СУХАЯ 300Г 0-6МЕС | Arla foods amba arinco | Arla foods amba arinco,other,,0.9,"Товар — сухая детская молочная смесь Similac Classic 1 для детей 0–6 месяцев. Бренд указан явно, масса 300 г.",True,,pending_fallback,direction_select,,semantic_primary,success,,,дети,,,СИМИЛАК,,,,,,не применимо,,не применимо,,,,дети,,300 г,,,
6863,345,СИБИРСКАЯ КЛЕТЧАТКА ЗДОРОВАЯ ПЕЧЕНЬ 170Г | СИБИРСКАЯ КЛЕТЧАТКА ООО | СИБИРСКАЯ КЛЕТЧАТКА ООО,vitamin_or_baa,,0.62,"БАД на основе клетчатки для поддержки функции печени. Способ применения — внутрь, вероятная форма — порошок, дозировка не указана. Возрастная группа не задана, поэтому выбран универсальный сегмент.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,порошок,универсальный,Клетчатка,,Сибирская клетчатка,,,,нутрицевтики,,перорально,,порошок,,,,универсальный,,170 г,,,
6872,345,СИАЛОР (ПРОТАРГОЛ) 2% 10МЛ ТАБЛЕТКА+РАСТВОРИТЕЛЬ КАПЛИ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,drug,,0.78,"Сиалор (Протаргол) содержит серебра протеинат и применяется интраназально как антисептик при ЛОР-заболеваниях. Отпускается без рецепта, возрастной сигнал отсутствует, поэтому выбран сегмент взрослые.",True,,pending_fallback,direction_select,,semantic_primary,success,интраназально,таблетки для приготовления раствора + растворитель (капли),взрослые,,,Сиалор,,otc,,антисептическое средство для местного применения в ЛОР-практике,,назальный,,таблетки,,2%,,взрослые,,10 мл,,нет,
6877,345,СИАВЕЛЛ ТАБЛ. П/ПЛЕН/ОБ. 20МГ №1 | Велфарм ООО | Велфарм ООО,drug,,0.7,"В тексте указаны торговое название «Сиавелл», форма «таблетки, покрытые пленочной оболочкой», дозировка 20 мг и упаковка №1. Действующее вещество не названо, поэтому mnn не заполнен; препарат относится к урологическим средствам и принимается внутрь.",True,,pending_fallback,direction_select,,semantic_primary,success,перорально,"таблетки, покрытые пленочной оболочкой",взрослые,,,Сиавелл,,rx,,урологические заболевания,,перорально,,таблетки,,20 мг,,взрослые,,1 таблетка,,монопрепарат,
6937,345,"СЕПТОЛЕТЕ ТОТАЛ ТАБЛ. Д/РАССАС. 3МГ+1МГ ЛИМОН-БУЗИНА №8 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",drug,,0.8,"В тексте указаны торговое наименование, форма, дозировка и количество в упаковке. Действующие вещества явно не названы, поэтому МНН не заполнено. Препарат относится к безрецептурным средствам для горла.",True,,pending_fallback,direction_select,,semantic_primary,success,орально,таблетки для рассасывания,взрослые,,,Септолете Тотал,,безрецептурный,,антисептическое и противовоспалительное средство для местного применения при заболеваниях горла и полости рта,,перорально,,таблетки,,3 мг + 1 мг,,взрослые,,8 таблеток,,комбинированный,
7181,345,СВОБОДА АЛИСА ПЕНА ДЛЯ ВАННЫ ДЛЯ ДЕТЕЙ ВОЛШЕБНЫЕ ПУЗЫРЬКИ 350МЛ | СВОБОДА АО | СВОБОДА АО,cosmetic_hygiene,,0.9,"Детская косметическая пена для ванны торговой марки «Алиса» производства «Свобода» с явным указанием возраста и объёма 350 мл. Определены наружное применение, форма «пена для ванны» и детский возрастной сегмент.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,пена для ванны,дети,,,Алиса,,,,,,наружно,,не применимо,,,,дети,,350 мл,,,
7202,345,СВИСС ЭНЕРДЖИ АНТИ ЭЙДЖ ТАБЛ. ШИПУЧ. №20 | КЕНДИ ЛТД | КЕНДИ ЛТД,vitamin_or_baa,,0.7,"БАД с анти-эйдж профилем в форме шипучих таблеток, без указания состава. Явных детских сигналов нет, поэтому возраст взрослый; дозировка и комбинация не определяются из текста.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,таблетки шипучие,взрослые,,,СВИСС ЭНЕРДЖИ АНТИ ЭЙДЖ,,,,комплексные профили,,перорально,,таблетки,,,,взрослые,,20 таблеток,,,
7252,345,САНОСАН NATURAL KIDS СПРЕЙ ДЛЯ ЛЕГКОГО РАСЧЕСЫВАНИЯ ВОЛОС 125МЛ | Манн и шредер | Манн и шредер,cosmetic_hygiene,,0.9,"Косметическое средство для ухода за волосами в форме спрея для легкого расчесывания. Бренд указан как САНОСАН, маркировка KIDS указывает на детский сегмент.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,спрей,дети,,,САНОСАН,,,,,,наружно,,спрей,,,,дети,,125 мл,,,
7283,345,САНДРА ТАБЛ. П/ЯЗЫЧН. ГОМЕОП. 250МГ №30 | ВИЛАР ФАРМЦЕНТР | ВИЛАР ФАРМЦЕНТР,drug,,0.8,"В названии указаны гомеопатические подъязычные таблетки Сандра, 250 мг, №30. Действующее вещество не приведено, поэтому МНН и показание не определены; возрастной сигнал отсутствует.",True,,pending_fallback,direction_select,,semantic_primary,success,сублингвально,таблетки подъязычные,взрослые,,,Сандра,,otc,,,,сублингвально,,таблетки,,250 мг,,взрослые,,30 таблеток,,,
7299,345,САНАТОРИЙ ДОМА ВАННА РАССЛАБЛЯЮЩАЯ ЙОДОБРОМНАЯ 75МЛ | Фитокосметик ООО | Фитокосметик ООО,cosmetic_hygiene,,0.8,"Товар относится к косметическо-гигиеническим средствам для ванн, содержит йодобромный комплекс и выпускается во флаконе 75 мл. МНН, рецептурный статус, нозология и дозировка для данного типа товара не применимы; возрастных ограничений не указано, поэтому возрастная группа — универсальная.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,жидкость для ванн,универсальный,,,Санаторий дома,,,,,,наружно,,не применимо,,,,универсальный,,75 мл,,,
7327,345,САЛФЕТКИ МАРЛЕВЫЕ ФАРМ-СФЕРА СТЕРИЛЬНЫЕ ДВУХСЛОЙНЫЕ 45СМХ29СМ №5 | ФАРМ-СФЕРА ООО | ФАРМ-СФЕРА ООО,medical_device,clinical_like,0.8,"Это стерильные марлевые салфетки для наружного применения, размером 45×29 см, в упаковке №5. Бренд указан как «Фарм-Сфера», возрастных ограничений нет.",True,,pending_fallback,direction_select,,semantic_primary,success,наружно,салфетки марлевые,универсальный,,,Фарм-Сфера,,,,,,наружно,,,,45 см × 29 см,,универсальный,,5 шт.,,,
7695,346,РОКС ПАСТА ЗУБНАЯ БЭБИ НЕЖНЫЙ УХОД ДУШИСТАЯ РОМАШКА 0-3 ЛЕТ ТУБА 45Г | ЕВРОКОСМЕД - СТУПИНО ООО | ЕВРОКОСМЕД - СТУПИНО ООО,cosmetic_hygiene,,0.9,"Зубная паста «РОКС Бэби» с ромашкой предназначена для детей 0–3 лет, выпускается в тубе 45 г. Это гигиеническое средство для местного применения, поэтому МНН и лекарственные атрибуты не заполняются.",True,,pending_fallback,direction_select,,semantic_primary,success,местно,паста зубная,дети,,,РОКС,,,,,,,,,,,,дети,,туба 45 г,,,
7772,346,РОКС PRO ПАСТА ЗУБНАЯ ДЕТСКАЯ TEENS ЯГОДНАЯ СВЕЖЕСТЬ 74Г | ЕВРОКОСМЕД - СТУПИНО ООО | ЕВРОКОСМЕД - СТУПИНО ООО,cosmetic_hygiene,,0.95,"Детская зубная паста, поэтому возрастной сегмент — дети. Форма выпуска — зубная паста, способ применения — местно. Остальные атрибуты не применимы для данного вида товара.",True,,pending_fallback,direction_select,,semantic_primary,success,местно,паста зубная,дети,,,РОКС PRO,,,,,,,,,,,,дети,,74 г,,,
8018,346,"РИНОМАРИС СПРЕЙ НАЗ. 0,1% ФЛ. 15МЛ | ЯДРАН-ГАЛЕНСКИ ЛАБОРАТОРИЙ А.О. | ЯДРАН-ГАЛЕНСКИ ЛАБОРАТОРИЙ А.О.",drug,,0.7,"Товар идентифицирован как назальный спрей Риномарис с концентрацией 0,1%. Действующее вещество не указано в тексте, поэтому МНН оставлен пустым. Препарат относится к деконгестантам, применяется назально, у взрослых.",True,,pending_fallback,direction_select,,semantic_primary,success,назально,спрей назальный,взрослые,,,Риномарис,,otc,,ринит,,назальный,,спрей,,"0,1%",,взрослые,,флакон 15 мл,,,
8023,346,РИНОЛАЙФ СР-ВО ДЛЯ ПРОМЫВ. И ПОЛОСК. НОСА И НОСОГЛОТКИ ПАК-САШЕ №10 | БИОФАРМРУС ООО | БИОФАРМРУС ООО,medical_device,clinical_like,0.85,"Медицинское изделие для промывания носа и носоглотки, выпускается в форме пакетов-саше. Бренд указан в названии, действующее вещество отсутствует, поэтому МНН и другие лекарственные атрибуты не заполняются.",True,,pending_fallback,direction_select,,semantic_primary,success,интраназально,порошок для приготовления раствора для промывания носа,универсальный,,,РИНОЛАЙФ,,,,,,назальный,,порошок,,,,универсальный,,10 пакетиков-саше,,,
